Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,Sx07,Sx08,Sx09,r,theta,z
29,35,29,25,31,33,21,26,29,26,1.5,270,0
29,34,29,25,30,33,21,26,30,26,1.5,270,0
29,34,29,25,30,33,22,27,30,26,1.5,270,0
29,33,29,28,30,33,22,26,30,27,1.5,270,0
29,33,30,28,30,34,22,26,30,27,1.5,270,0
29,33,30,28,30,33,23,28,30,28,1.5,270,0
29,33,30,28,30,33,23,25,28,27,1.5,270,0
30,33,30,29,32,33,24,25,28,27,1.5,270,0
30,33,30,30,32,31,24,25,30,29,1.5,270,0
31,33,30,30,32,31,25,26,28,29,0,300,0
31,34,30,30,32,33,26,26,29,29,0,300,0
30,34,29,30,32,34,26,26,30,29,0,300,0
31,35,29,29,32,34,27,29,29,29,0,300,0
30,35,29,27,32,34,27,29,29,29,0,300,0
30,34,28,27,32,34,27,29,29,30,0,300,0
29,32,30,28,32,35,27,27,28,29,0,300,0
28,30,30,25,31,33,27,27,28,29,0,300,0
27,30,30,27,31,32,27,27,29,29,0,300,0
27,30,29,27,32,33,28,28,28,29,0,300,0
27,31,30,27,31,33,27,28,28,26,0,300,0
27,34,30,27,33,33,27,31,29,26,0,300,0
28,35,29,27,33,33,27,32,28,26,0,300,0
29,35,31,27,31,36,27,32,28,28,0,300,0
28,34,31,28,31,36,27,32,28,27,0,300,0
27,33,29,28,31,36,27,32,29,28,0,300,0
28,33,29,28,31,36,27,32,29,28,0,300,0
27,31,29,29,34,35,27,32,29,28,0,300,0
27,31,29,29,34,34,27,31,28,28,0,300,0
27,32,29,29,34,34,26,31,29,28,0,300,0
28,32,28,29,32,33,27,31,27,28,0,300,0
29,33,29,29,32,33,27,30,27,28,0,300,0
30,33,29,29,32,33,27,27,29,28,0,300,0
30,34,29,28,33,33,27,27,30,28,0,300,0
30,34,29,28,33,33,27,27,30,28,0,300,0
30,34,30,28,33,34,27,28,30,28,0,300,0
30,34,30,28,31,34,27,31,30,29,0,300,0
30,34,30,28,31,34,27,31,30,29,0,300,0
30,34,30,28,31,34,27,31,31,29,0,300,0
30,32,30,29,30,34,27,31,32,29,0,300,0
30,32,29,27,30,35,28,31,32,29,0,300,0
30,32,29,27,30,35,28,33,32,28,0,300,0
30,32,30,27,30,37,27,33,30,28,0,300,0
31,33,30,27,30,37,27,33,30,28,0,300,0
30,33,30,27,30,35,27,32,29,30,0,300,0
30,34,30,27,31,34,26,32,30,28,0,300,0
30,34,30,27,31,34,26,32,29,28,0,300,0
31,34,29,27,32,34,26,32,30,29,0,300,0
31,34,29,27,32,34,26,32,30,28,0,300,0
32,34,29,27,31,34,26,33,30,28,0,300,0
31,33,29,27,31,34,26,33,30,28,0,300,0
32,33,29,27,32,34,26,32,30,28,0,300,0
31,32,29,27,32,34,26,30,30,28,0,300,0
31,33,29,27,32,34,27,30,29,27,0,300,0
30,32,30,27,32,34,27,30,29,28,0,300,0
30,33,30,27,32,34,29,30,29,27,0,300,0
30,33,30,28,32,34,29,31,29,28,0,300,0
31,33,30,29,32,33,28,31,29,27,0,300,0
31,32,30,29,32,34,28,32,29,27,0,300,0
31,33,30,28,32,33,28,32,29,27,0,300,0
31,32,30,28,31,33,27,31,29,28,0,300,0
31,32,30,28,31,34,27,31,27,28,0,300,0
30,33,30,28,31,34,27,31,27,29,0,300,0
30,33,30,27,31,34,27,31,26,29,0,300,0
30,33,30,27,31,34,27,31,27,29,0,300,0
30,33,30,27,31,34,27,30,28,29,0,300,0
30,34,30,28,33,34,27,31,28,29,0,300,0
30,34,30,28,33,34,27,32,29,29,0,300,0
30,35,30,29,34,34,27,32,29,29,0,300,0
28,35,31,29,35,34,27,32,29,29,0,300,0
28,35,30,29,35,34,26,32,29,29,0,300,0
28,34,31,28,35,33,26,32,30,28,0,300,0
29,34,31,27,35,34,26,31,30,28,0,300,0
29,34,30,27,36,35,26,30,29,28,0,300,0
29,34,29,27,33,36,26,31,29,28,0.5,300,0
29,34,30,27,32,36,26,31,29,28,0.5,300,0
29,33,30,28,31,36,26,32,29,28,0.5,300,0
29,33,30,30,31,35,26,33,27,28,0.5,300,0
29,33,30,30,29,33,26,33,27,28,0.5,300,0
29,33,31,30,29,32,27,33,28,26,0.5,300,0
29,33,31,30,29,32,26,33,28,26,0.5,300,0
29,33,31,30,30,33,27,33,28,26,0.5,300,0
29,33,31,30,30,32,27,32,28,26,0.5,300,0
29,34,31,29,32,34,26,30,28,26,0.5,300,0
28,33,30,30,31,34,26,30,28,25,0.5,300,0
28,33,30,29,31,34,27,30,28,25,0.5,300,0
28,33,30,31,31,34,26,33,29,25,0.5,300,0
28,33,31,29,32,34,26,34,28,28,0.5,300,0
29,33,31,30,32,34,27,34,27,27,0.5,300,0
29,34,31,29,32,34,27,34,27,27,0.5,300,0
29,34,30,29,32,34,28,34,28,27,0.5,300,0
29,34,29,28,32,33,29,31,27,27,0.5,300,0
29,34,29,28,32,31,29,31,27,27,0.5,300,0
27,35,29,27,32,31,29,32,27,27,0.5,300,0
29,35,29,27,31,31,28,32,27,28,0.5,300,0
29,35,29,27,31,32,26,32,27,28,0.5,300,0
29,35,29,26,31,32,26,32,28,29,0.5,300,0
29,32,30,26,32,32,26,32,28,28,0.5,300,0
30,32,30,26,32,31,26,33,28,28,0.5,300,0
30,32,29,27,33,32,27,31,27,28,0.5,300,0
30,32,29,27,33,31,27,31,26,28,0.5,300,0
29,32,30,29,32,31,27,30,26,28,0.5,300,0
29,31,30,29,31,33,28,28,26,28,0.5,300,0
29,31,30,28,31,34,28,26,27,28,0.5,300,0
29,33,30,27,31,33,28,26,26,27,0.5,300,0
29,31,29,28,30,33,28,28,26,26,0.5,300,0
29,33,29,28,30,31,27,30,26,27,0.5,300,0
29,33,29,28,31,31,27,32,26,27,0.5,300,0
29,33,29,28,30,31,26,32,26,27,0.5,300,0
29,33,29,28,32,31,26,32,27,27,0.5,300,0
29,33,29,27,32,31,26,32,30,27,0.5,300,0
29,33,30,26,31,31,26,31,30,27,0.5,300,0
28,33,30,26,31,31,26,31,30,27,0.5,300,0
28,33,30,26,31,31,26,31,29,27,0.5,300,0
30,33,30,27,30,31,27,31,29,27,0.5,300,0
30,33,30,28,30,31,28,31,28,27,0.5,300,0
30,34,29,28,30,31,28,31,28,27,0.5,300,0
30,33,29,29,30,31,28,31,29,27,0.5,300,0
30,33,29,30,31,31,28,31,29,27,0.5,300,0
29,33,29,30,32,31,28,32,28,27,0.5,300,0
29,33,30,29,33,31,28,32,28,27,0.5,300,0
29,33,30,29,32,31,28,32,27,28,0.5,300,0
29,33,30,28,33,32,28,32,27,29,0.5,300,0
31,33,30,28,33,31,27,33,28,29,0.5,300,0
31,33,30,28,32,32,26,31,29,29,0.5,300,0
28,33,30,28,31,32,26,31,29,28,0.5,300,0
31,32,30,28,31,33,26,31,29,28,0.5,300,0
32,31,30,28,30,33,27,31,29,27,0.5,300,0
30,31,30,28,30,33,27,31,29,27,0.5,300,0
30,31,30,28,31,33,28,31,28,27,0.5,300,0
30,31,30,28,30,32,27,30,29,27,0.5,300,0
30,32,31,28,30,32,27,30,29,27,0.5,300,0
29,32,30,28,32,32,26,30,30,27,0.5,300,0
28,32,30,28,32,32,26,30,30,27,0.5,300,0
28,32,30,27,30,31,26,30,30,27,0.5,300,0
28,32,30,27,32,31,27,30,30,27,0.5,300,0
28,34,29,28,30,31,27,32,30,27,0.5,300,0
29,32,28,28,29,31,28,32,29,29,0.5,300,0
29,32,28,29,30,30,28,32,29,29,1,300,0
29,33,28,29,29,29,27,32,28,29,1,300,0
29,33,30,29,29,29,28,31,28,28,1,300,0
27,33,30,29,29,29,28,31,28,29,1,300,0
27,33,31,29,30,29,27,32,28,29,1,300,0
27,33,31,29,29,29,25,32,28,29,1,300,0
27,34,30,30,30,29,26,32,28,29,1,300,0
28,33,30,29,30,27,26,32,28,29,1,300,0
28,33,30,29,31,27,26,31,29,29,1,300,0
28,32,30,30,31,27,26,31,28,30,1,300,0
28,32,30,29,32,26,26,31,28,30,1,300,0
30,31,29,27,32,26,26,31,28,30,1,300,0
30,31,29,29,32,26,26,32,28,30,1,300,0
30,31,29,29,32,26,28,32,27,27,1,300,0
30,31,29,29,31,26,28,31,27,27,1,300,0
30,31,29,30,31,27,28,31,27,27,1,300,0
28,31,30,30,31,27,27,33,27,27,1,300,0
28,32,30,29,31,27,27,32,27,27,1,300,0
28,33,30,29,31,27,27,32,28,26,1,300,0
28,34,30,29,31,27,28,32,28,26,1,300,0
28,34,30,29,32,27,28,31,28,26,1,300,0
28,34,30,29,32,28,28,31,28,26,1,300,0
28,34,30,30,32,29,28,30,28,26,1,300,0
30,34,30,30,32,29,28,31,28,26,1,300,0
30,34,30,30,32,28,27,31,27,26,1,300,0
31,34,29,28,32,29,28,31,27,28,1,300,0
30,33,29,30,32,29,28,31,28,28,1,300,0
30,33,29,28,32,28,28,31,28,28,1,300,0
30,33,30,29,32,26,28,31,28,28,1,300,0
30,33,29,27,32,29,28,31,28,26,1,300,0
30,33,30,28,33,27,26,31,28,26,1,300,0
29,33,28,27,33,27,26,31,28,26,1,300,0
29,33,30,28,31,28,26,31,26,27,1,300,0
29,33,30,28,33,28,26,31,28,27,1,300,0
29,33,30,29,31,27,27,31,28,27,1,300,0
29,33,30,29,31,28,27,31,28,27,1,300,0
30,33,30,29,31,27,26,31,28,27,1,300,0
30,33,30,28,31,27,26,31,28,27,1,300,0
30,33,30,28,31,27,26,34,28,27,1,300,0
30,32,30,28,31,27,26,33,28,27,1,300,0
30,33,30,29,31,27,26,35,28,27,1,300,0
30,33,30,30,30,28,26,35,28,28,1,300,0
30,33,30,30,30,28,26,35,27,28,1,300,0
29,33,30,30,30,29,26,33,29,29,1,300,0
29,33,30,31,30,29,26,33,28,29,1,300,0
29,33,30,31,30,29,26,32,28,29,1,300,0
29,33,28,30,30,29,25,32,28,29,1,300,0
29,34,28,30,31,29,25,32,28,29,1,300,0
29,34,28,29,30,30,25,32,27,29,1,300,0
29,34,28,29,31,30,25,32,27,29,1,300,0
28,33,28,29,31,30,25,32,27,29,1,300,0
28,33,30,29,29,28,25,31,26,29,1,300,0
28,33,30,30,29,28,26,32,26,29,1,300,0
28,31,30,30,29,27,26,31,25,29,1,300,0
28,31,30,30,29,27,26,31,25,30,1,300,0
29,33,30,29,31,26,26,31,25,30,1,300,0
29,32,29,28,31,27,26,32,25,30,1,300,0
29,32,29,26,31,26,26,31,25,29,1,300,0
30,32,29,26,31,26,26,31,25,29,1,300,0
30,33,29,26,31,27,26,31,25,29,1,300,0
29,33,29,26,30,27,26,32,25,29,1,300,0
30,33,29,28,30,27,26,32,25,27,1,300,0
28,33,29,29,30,27,26,33,25,26,1,300,0
28,33,29,29,30,27,26,33,25,25,1,300,0
28,34,29,29,30,26,26,33,25,25,1.5,300,0
30,34,29,29,29,25,26,33,25,25,1.5,300,0
30,34,29,30,30,25,25,33,27,28,1.5,300,0
30,34,29,29,30,25,24,32,27,30,1.5,300,0
31,34,29,29,31,23,24,30,27,30,1.5,300,0
31,34,31,29,30,23,24,32,28,29,1.5,300,0
30,34,31,28,30,23,23,32,27,30,1.5,300,0
30,34,31,28,30,23,23,32,27,29,1.5,300,0
30,35,31,28,30,23,23,32,28,27,1.5,300,0
28,36,31,29,30,23,23,33,28,27,1.5,300,0
28,36,31,30,30,24,23,32,27,26,1.5,300,0
28,37,31,30,30,25,24,32,27,26,1.5,300,0
28,37,31,30,30,25,23,31,26,27,1.5,300,0
29,37,31,30,31,25,23,31,26,27,1.5,300,0
29,35,31,30,32,24,23,31,26,27,1.5,300,0
29,35,31,30,32,24,23,32,26,27,1.5,300,0
30,35,31,28,33,24,23,32,26,27,1.5,300,0
30,35,30,30,32,25,23,32,26,27,1.5,300,0
30,34,30,30,31,24,23,32,26,27,1.5,300,0
30,33,30,29,31,25,23,32,26,27,1.5,300,0
31,33,29,27,30,25,24,30,27,27,1.5,300,0
31,33,29,29,30,25,24,32,28,29,1.5,300,0
31,33,29,29,31,25,24,30,28,28,1.5,300,0
31,33,30,28,30,25,24,30,28,29,1.5,300,0
31,33,30,29,30,25,24,30,28,28,1.5,300,0
31,34,30,29,31,25,24,31,28,28,1.5,300,0
31,33,30,29,32,24,25,31,28,27,1.5,300,0
30,33,31,28,32,23,25,32,27,27,1.5,300,0
27,32,31,29,32,23,25,32,27,27,1.5,300,0
27,32,31,29,32,23,24,31,27,26,1.5,300,0
29,32,30,29,31,22,25,31,27,27,1.5,300,0
29,34,30,29,31,22,24,31,27,29,1.5,300,0
29,34,28,29,31,22,24,31,27,29,1.5,300,0
30,34,28,28,29,22,24,31,27,27,1.5,300,0
32,34,27,27,29,23,23,31,27,27,1.5,300,0
32,34,28,28,29,23,23,31,28,27,1.5,300,0
32,33,28,27,29,23,24,32,29,27,1.5,300,0
32,32,29,26,29,23,24,32,29,27,1.5,300,0
32,32,28,26,31,24,23,32,29,28,1.5,300,0
31,34,29,26,31,25,23,33,29,28,1.5,300,0
31,33,28,26,31,24,23,33,29,29,1.5,300,0
29,34,29,28,31,24,23,34,28,30,1.5,300,0
29,34,28,28,31,24,23,34,28,30,1.5,300,0
29,33,28,28,32,24,23,33,28,30,1.5,300,0
27,33,28,27,32,24,25,32,28,30,1.5,300,0
27,33,28,27,30,24,25,32,29,30,1.5,300,0
30,33,28,27,30,24,24,32,30,29,1.5,300,0
30,33,28,29,30,24,24,31,30,29,1.5,300,0
30,33,29,29,29,24,24,29,30,30,1.5,300,0
30,33,30,29,30,24,24,31,30,30,1.5,300,0
28,33,30,29,30,24,24,31,30,29,1.5,300,0
28,33,30,29,30,23,23,31,31,28,1.5,300,0
28,34,30,29,30,23,23,32,30,27,1.5,300,0
28,34,30,28,30,24,23,32,30,27,1.5,300,0
28,34,30,29,30,24,23,32,30,27,1.5,300,0
28,34,29,29,30,24,23,32,30,27,1.5,300,0
28,34,29,30,30,25,23,32,30,27,1.5,300,0
30,34,29,30,31,25,24,32,30,27,1.5,300,0
30,34,29,30,33,26,24,32,30,27,1.5,300,0
30,33,29,30,33,25,24,32,30,27,1.5,300,0
30,32,29,30,33,26,24,32,28,27,1.5,300,0
30,31,29,29,33,26,24,32,28,27,1.5,300,0
30,31,29,28,33,26,24,32,28,27,1.5,300,0
29,32,29,28,33,26,23,32,28,29,1.5,300,0
29,32,29,28,34,27,23,32,28,29,0,330,0
29,32,28,28,34,27,24,30,29,29,0,330,0
27,32,28,30,34,30,29,31,28,29,0,330,0
27,31,28,30,35,31,29,31,28,29,0,330,0
28,31,29,30,35,32,29,31,28,29,0,330,0
28,31,29,30,33,34,29,31,27,29,0,330,0
28,31,29,30,32,34,28,32,27,29,0,330,0
28,31,30,30,32,34,28,32,27,31,0,330,0
28,31,30,28,32,33,28,32,27,31,0,330,0
28,30,30,28,32,33,28,32,27,31,0,330,0
28,29,31,31,32,32,28,30,27,29,0,330,0
28,28,31,28,32,32,29,30,27,29,0,330,0
29,28,31,31,32,31,28,30,27,27,0,330,0
28,28,31,31,33,31,28,30,27,29,0,330,0
28,31,32,30,33,31,28,30,26,30,0,330,0
27,31,31,27,33,31,28,31,25,30,0,330,0
27,31,32,28,33,31,28,31,25,30,0,330,0
26,31,32,28,33,33,28,31,25,32,0,330,0
26,31,32,28,33,33,28,31,26,34,0,330,0
26,31,30,28,31,33,28,31,26,32,0,330,0
27,30,32,28,31,33,28,31,27,34,0,330,0
27,30,32,30,31,33,28,31,27,34,0,330,0
29,30,31,31,31,33,28,31,27,27,0,330,0
29,30,31,31,31,33,28,31,27,27,0,330,0
29,30,31,28,31,34,27,31,27,29,0,330,0
28,30,31,31,32,35,27,30,27,27,0,330,0
29,30,30,31,32,35,27,30,27,29,0,330,0
28,31,30,31,32,35,27,29,27,31,0,330,0
28,31,29,31,32,34,30,29,26,31,0,330,0
27,31,29,31,32,33,30,29,26,29,0,330,0
27,31,29,30,31,33,30,30,26,29,0,330,0
27,31,30,30,31,33,29,31,26,26,0,330,0
27,31,29,30,31,34,29,31,26,25,0,330,0
27,31,30,30,31,34,29,31,26,26,0,330,0
27,31,30,28,31,34,29,31,26,26,0,330,0
27,31,29,28,31,34,29,32,27,29,0,330,0
27,31,29,28,31,34,28,32,27,29,0,330,0
27,30,30,28,31,34,28,32,27,29,0,330,0
28,30,30,28,30,34,28,32,27,29,0,330,0
28,30,30,29,30,34,28,32,26,32,0,330,0
28,29,30,29,30,35,28,32,26,32,0,330,0
28,29,31,29,31,35,28,32,26,31,0,330,0
28,29,31,28,32,34,28,32,26,31,0,330,0
28,29,31,28,32,32,27,31,27,29,0,330,0
28,28,31,27,32,32,27,31,27,28,0,330,0
28,29,31,28,31,32,27,33,27,28,0,330,0
27,29,30,28,31,32,26,31,27,26,0,330,0
27,29,30,29,30,32,26,31,27,26,0,330,0
27,29,30,29,30,32,26,31,27,27,0,330,0
27,30,30,29,32,33,26,31,28,28,0,330,0
27,30,29,29,32,33,27,30,26,27,0,330,0
27,29,29,29,32,33,27,29,28,27,0,330,0
27,29,29,29,32,33,27,29,29,26,0,330,0
28,30,29,29,32,33,27,27,29,26,0,330,0
28,31,29,29,32,34,27,27,29,26,0,330,0
28,31,29,28,31,34,28,27,29,30,0,330,0
28,31,28,28,30,34,27,28,29,30,0,330,0
28,31,28,29,32,33,27,28,29,31,0,330,0
28,31,28,29,32,32,28,28,29,31,0,330,0
28,31,28,30,31,32,28,28,27,31,0,330,0
28,31,28,30,31,32,27,28,27,31,0,330,0
27,32,28,30,31,32,29,28,27,32,0,330,0
26,32,29,29,31,32,29,28,27,33,0,330,0
26,31,28,29,31,32,29,27,27,34,0,330,0
27,31,28,29,31,32,29,28,27,33,0.5,330,0
28,31,30,29,31,32,29,30,27,33,0.5,330,0
28,30,30,29,31,32,29,31,26,31,0.5,330,0
29,30,30,28,30,31,29,31,26,31,0.5,330,0
29,29,30,29,31,31,28,32,26,30,0.5,330,0
29,29,30,28,31,28,27,32,26,30,0.5,330,0
27,30,30,28,31,28,26,32,26,29,0.5,330,0
27,30,29,29,31,29,26,31,28,29,0.5,330,0
27,30,30,29,31,28,26,32,26,28,0.5,330,0
26,30,30,28,31,29,26,31,26,28,0.5,330,0
26,30,30,29,31,30,27,31,26,28,0.5,330,0
26,30,30,29,31,30,27,31,26,28,0.5,330,0
26,30,31,29,31,30,27,30,26,28,0.5,330,0
26,29,31,29,31,30,28,30,27,28,0.5,330,0
27,29,31,29,32,30,28,30,26,28,0.5,330,0
27,29,31,29,31,30,29,31,26,27,0.5,330,0
27,29,31,29,32,30,28,31,26,26,0.5,330,0
28,29,30,29,32,30,28,31,26,26,0.5,330,0
28,29,30,29,32,30,28,31,26,26,0.5,330,0
28,29,30,29,32,30,27,31,27,32,0.5,330,0
28,31,30,29,32,30,27,31,27,32,0.5,330,0
28,29,30,30,33,29,27,31,28,32,0.5,330,0
27,29,30,30,33,29,27,31,27,28,0.5,330,0
27,32,30,29,33,28,27,31,27,28,0.5,330,0
27,32,29,29,33,27,27,30,26,28,0.5,330,0
27,32,29,30,34,27,27,30,25,28,0.5,330,0
28,32,29,31,33,28,27,30,25,28,0.5,330,0
29,31,29,29,32,28,27,30,25,27,0.5,330,0
29,30,30,29,31,28,27,32,26,27,0.5,330,0
28,30,31,30,31,28,27,32,26,27,0.5,330,0
29,30,30,30,31,29,26,32,28,27,0.5,330,0
28,30,30,30,32,29,25,32,27,27,0.5,330,0
27,30,30,31,35,29,25,30,27,28,0.5,330,0
27,30,29,31,35,29,25,29,28,29,0.5,330,0
27,30,29,31,34,29,26,30,28,29,0.5,330,0
27,30,29,30,34,30,27,30,28,29,0.5,330,0
27,30,29,30,34,29,27,30,28,29,0.5,330,0
28,31,29,29,34,30,28,30,28,31,0.5,330,0
28,31,31,29,32,30,28,30,28,33,0.5,330,0
28,30,29,29,32,29,28,30,28,33,0.5,330,0
28,30,29,29,32,29,28,29,28,31,0.5,330,0
27,30,29,30,32,29,27,29,28,31,0.5,330,0
27,30,29,30,32,29,27,29,28,31,0.5,330,0
27,30,28,29,32,29,27,30,28,31,0.5,330,0
28,30,28,28,33,30,27,30,28,31,0.5,330,0
28,30,27,28,33,30,27,30,29,34,0.5,330,0
28,29,28,28,33,30,27,31,28,34,0.5,330,0
28,29,29,28,33,30,27,31,28,34,0.5,330,0
27,29,29,29,33,30,27,31,28,34,0.5,330,0
27,29,30,29,32,30,27,30,27,29,0.5,330,0
26,29,30,28,32,30,27,31,26,28,0.5,330,0
26,29,31,28,32,30,27,31,27,28,0.5,330,0
26,29,31,29,31,29,27,33,26,28,0.5,330,0
27,29,31,28,31,29,27,33,26,28,0.5,330,0
27,29,31,28,30,29,27,33,26,28,0.5,330,0
27,28,31,29,30,29,28,33,26,29,0.5,330,0
27,28,32,29,31,28,27,33,26,32,0.5,330,0
27,28,32,29,32,29,27,33,27,32,0.5,330,0
28,28,31,29,32,29,27,33,27,32,0.5,330,0
28,28,31,30,32,30,27,33,28,32,0.5,330,0
28,27,31,30,32,30,27,32,27,32,0.5,330,0
28,27,31,30,30,31,29,32,28,30,0.5,330,0
28,28,31,29,30,30,29,30,28,30,0.5,330,0
27,28,31,30,30,30,29,32,28,30,0.5,330,0
27,29,31,29,30,30,29,33,26,30,1,330,0
27,30,31,29,30,29,28,33,28,31,1,330,0
27,30,31,29,30,29,27,31,27,31,1,330,0
26,30,30,29,29,29,27,31,28,29,1,330,0
26,31,31,29,29,28,27,31,28,29,1,330,0
26,33,30,29,29,27,27,31,28,29,1,330,0
26,33,31,29,29,27,27,31,28,29,1,330,0
26,33,30,30,30,26,27,31,28,29,1,330,0
27,33,30,31,30,26,27,31,28,27,1,330,0
27,32,30,31,31,26,27,30,28,27,1,330,0
27,31,30,30,32,26,27,30,28,27,1,330,0
28,32,30,30,31,26,27,31,28,27,1,330,0
28,31,30,31,31,27,27,30,28,26,1,330,0
28,31,30,31,31,27,27,30,28,26,1,330,0
28,31,30,29,30,27,26,31,28,26,1,330,0
28,31,29,29,30,27,27,31,30,26,1,330,0
28,31,29,31,30,27,27,31,28,27,1,330,0
28,31,30,30,30,27,27,31,28,27,1,330,0
28,31,30,30,29,27,27,31,28,27,1,330,0
27,31,30,30,30,25,27,30,28,27,1,330,0
26,31,31,30,31,25,27,30,28,27,1,330,0
26,31,32,30,30,25,26,30,28,27,1,330,0
25,30,32,30,30,25,26,30,31,29,1,330,0
25,30,32,29,30,25,26,30,32,29,1,330,0
27,30,32,29,30,25,26,31,32,29,1,330,0
27,30,32,29,29,26,26,32,31,26,1,330,0
27,30,32,29,29,26,27,32,31,26,1,330,0
28,31,31,28,29,25,27,32,30,26,1,330,0
28,29,31,28,29,26,27,32,30,26,1,330,0
28,29,32,28,29,25,26,31,29,26,1,330,0
28,31,32,28,29,25,28,31,29,28,1,330,0
29,31,31,29,29,25,27,31,28,28,1,330,0
29,30,31,30,30,26,27,30,28,28,1,330,0
28,30,31,30,30,25,27,30,28,28,1,330,0
28,30,31,30,31,26,27,30,28,28,1,330,0
27,29,31,30,32,26,27,30,28,27,1,330,0
27,29,31,30,32,26,27,29,28,26,1,330,0
27,30,32,30,31,26,27,30,27,27,1,330,0
27,30,32,30,32,26,27,30,27,28,1,330,0
27,31,32,30,32,29,27,31,28,28,1,330,0
27,31,31,30,32,29,27,31,27,28,1,330,0
27,31,31,31,32,28,27,31,26,28,1,330,0
27,31,31,31,32,27,27,31,26,27,1,330,0
27,31,31,32,32,27,27,31,26,26,1,330,0
27,31,30,32,31,27,26,31,26,26,1,330,0
26,31,31,32,31,27,26,31,26,26,1,330,0
26,31,30,32,31,27,26,31,27,26,1,330,0
26,31,30,31,32,29,26,31,27,25,1,330,0
26,31,30,30,31,31,26,31,28,25,1,330,0
26,31,30,30,31,31,26,31,28,26,1,330,0
27,31,30,30,31,30,26,31,28,26,1,330,0
27,31,30,30,32,30,26,31,28,26,1,330,0
27,32,30,29,31,28,26,31,28,28,1,330,0
27,32,30,29,31,27,26,31,28,28,1,330,0
27,33,30,28,32,27,26,31,28,29,1,330,0
27,33,30,28,31,27,25,30,28,29,1,330,0
27,32,31,29,31,27,24,31,29,29,1,330,0
27,32,31,31,31,26,24,31,30,29,1,330,0
27,32,31,31,31,25,26,31,30,30,1,330,0
27,32,31,31,31,25,26,31,30,30,1,330,0
27,32,31,28,30,25,26,31,29,32,1,330,0
26,33,32,28,31,25,26,31,28,32,1,330,0
26,33,32,27,30,24,26,31,28,30,1,330,0
26,33,32,27,30,24,26,31,28,29,1,330,0
26,32,31,29,30,24,26,31,27,29,1.5,330,0
25,32,31,29,28,24,28,31,28,29,1.5,330,0
25,32,31,29,27,24,28,31,29,29,1.5,330,0
25,31,30,29,28,24,28,31,29,28,1.5,330,0
26,30,30,29,27,24,28,31,29,28,1.5,330,0
27,29,29,29,27,24,28,29,29,27,1.5,330,0
30,29,29,28,28,24,28,28,29,27,1.5,330,0
30,29,29,28,28,24,28,28,29,27,1.5,330,0
30,30,29,29,26,25,27,28,29,27,1.5,330,0
27,30,29,32,28,25,28,28,30,29,1.5,330,0
26,30,29,32,29,26,29,28,30,29,1.5,330,0
26,30,29,32,28,26,29,29,30,29,1.5,330,0
27,30,29,32,28,26,28,28,30,29,1.5,330,0
26,31,29,32,29,26,29,28,30,29,1.5,330,0
27,30,29,31,29,25,28,29,30,28,1.5,330,0
27,32,31,30,30,24,27,29,30,28,1.5,330,0
27,32,31,29,30,24,27,29,29,28,1.5,330,0
27,32,31,29,30,23,27,29,29,28,1.5,330,0
27,31,31,28,30,23,27,31,28,28,1.5,330,0
27,32,31,28,29,23,27,31,30,29,1.5,330,0
25,31,30,28,29,23,28,31,28,29,1.5,330,0
25,31,30,28,29,23,28,31,29,29,1.5,330,0
27,30,31,28,29,24,28,31,28,29,1.5,330,0
28,30,30,28,29,24,28,33,29,29,1.5,330,0
30,28,30,29,29,23,27,32,28,28,1.5,330,0
30,28,31,29,29,24,26,30,29,27,1.5,330,0
30,30,30,29,28,24,26,32,29,27,1.5,330,0
30,31,30,29,28,23,26,32,29,28,1.5,330,0
28,31,30,28,28,23,27,32,28,28,1.5,330,0
28,31,30,28,28,25,27,32,28,28,1.5,330,0
28,31,30,28,27,23,28,32,28,28,1.5,330,0
29,31,30,28,27,23,29,31,27,28,1.5,330,0
29,31,30,30,27,24,29,32,27,29,1.5,330,0
29,31,31,30,27,24,29,33,27,29,1.5,330,0
28,31,30,30,27,24,29,32,25,27,1.5,330,0
27,31,30,30,27,24,29,32,25,27,1.5,330,0
27,30,31,30,27,24,29,32,26,27,1.5,330,0
27,31,31,29,27,24,29,31,26,27,1.5,330,0
27,29,32,29,27,24,29,31,26,27,1.5,330,0
27,29,32,29,27,24,29,31,26,28,1.5,330,0
28,29,32,28,26,24,29,32,25,28,1.5,330,0
27,30,31,28,26,24,26,32,25,27,1.5,330,0
27,29,31,28,26,26,26,32,25,26,1.5,330,0
27,29,30,28,26,26,26,32,26,26,1.5,330,0
27,29,31,28,26,26,26,31,26,26,1.5,330,0
27,29,31,28,26,26,28,29,26,26,1.5,330,0
27,29,31,28,27,26,28,30,26,28,1.5,330,0
27,30,32,31,25,25,28,30,26,28,1.5,330,0
27,30,32,31,27,25,29,29,26,26,1.5,330,0
27,30,32,31,27,25,29,29,26,25,1.5,330,0
27,30,32,30,27,25,28,29,26,25,1.5,330,0
26,30,32,30,24,25,27,29,27,25,1.5,330,0
26,30,31,30,27,26,27,29,27,29,1.5,330,0
26,30,31,30,27,25,27,29,26,29,1.5,330,0
26,30,31,33,27,25,27,30,25,29,1.5,330,0
26,30,32,33,27,25,26,30,25,28,1.5,330,0
27,30,31,33,27,25,26,30,25,27,1.5,330,0
27,31,31,33,27,24,27,31,25,27,1.5,330,0
27,31,31,30,27,24,27,31,27,27,1.5,330,0
